COD_DEP;DESC_DEP;COD_DIS;DESC_DIS;COD_CIU;DESC_CIU
2;CONCEPCION;5;BELEN;1012;URUNDEY
2;CONCEPCION;5;BELEN;1013;YBYRA PETEI
2;CONCEPCION;5;BELEN;6227;COL.F.DE LA MORA
2;CONCEPCION;6;LORETO;1014;LORETO
2;CONCEPCION;6;LORETO;1014;LORETO
2;CONCEPCION;6;LORETO;1014;LORETO
2;CONCEPCION;6;LORETO;1014;LORETO
2;CONCEPCION;6;LORETO;1015;AQUIDABAN
2;CONCEPCION;6;LORETO;1016;C. MARIA AUXILIADORA
2;CONCEPCION;6;LORETO;1017;C.SAN ALFREDO
2;CONCEPCION;6;LORETO;1018;CAÑADA
2;CONCEPCION;6;LORETO;1019;CNEL.EDUARDO SANCHEZ
2;CONCEPCION;6;LORETO;1020;COL.CNEL.MARTINEZ
2;CONCEPCION;6;LORETO;1021;COL.COE PORA
2;CONCEPCION;6;LORETO;1022;COL.GRAL.DIAZ
2;CONCEPCION;6;LORETO;1023;COL.R.L.PETTIT
2;CONCEPCION;6;LORETO;1024;COL.RECONSTRUCCION
2;CONCEPCION;6;LORETO;1025;COE PORA
2;CONCEPCION;6;LORETO;1026;DOMINGO NIGO
2;CONCEPCION;6;LORETO;1027;DOMINGO VIEJO
2;CONCEPCION;6;LORETO;1028;DOMINGUEZ
2;CONCEPCION;6;LORETO;1029;ESTANCIA AGUAI
2;CONCEPCION;6;LORETO;1030;FDO.DE LA MORA
2;CONCEPCION;6;LORETO;1031;GRAL.DIAZ
2;CONCEPCION;6;LORETO;1032;ISLERIA
2;CONCEPCION;6;LORETO;1033;JHUGUA BARRETO
2;CONCEPCION;6;LORETO;1034;JHUGUA MARIN
2;CONCEPCION;6;LORETO;1035;JHUGUA RIVAS
2;CONCEPCION;6;LORETO;1036;JHUGUA TORALES
2;CONCEPCION;6;LORETO;1037;JOSE BERGES
2;CONCEPCION;6;LORETO;1038;LAGUNA
2;CONCEPCION;6;LORETO;1039;PASO VEGA
2;CONCEPCION;6;LORETO;1040;POTRERO LAGUNA
2;CONCEPCION;6;LORETO;1041;SAN ALFONSO
2;CONCEPCION;6;LORETO;1042;TACUARITA
2;CONCEPCION;6;LORETO;1043;UGARTE CUE
2;CONCEPCION;6;LORETO;1044;YCUA PORA
2;CONCEPCION;6;LORETO;1045;YCUA SARA
2;CONCEPCION;7;HORQUETA;1046;HORQUETA
2;CONCEPCION;7;HORQUETA;1046;HORQUETA
2;CONCEPCION;7;HORQUETA;1046;HORQUETA
2;CONCEPCION;7;HORQUETA;1046;HORQUETA
2;CONCEPCION;7;HORQUETA;1046;HORQUETA
2;CONCEPCION;7;HORQUETA;1047;AGA GUYJHO
2;CONCEPCION;7;HORQUETA;1048;AGAGUIGO
2;CONCEPCION;7;HORQUETA;1049;AGUARA
2;CONCEPCION;7;HORQUETA;1050;AGUSTIN DE PINEDO
2;CONCEPCION;7;HORQUETA;1051;AGUERITO
2;CONCEPCION;7;HORQUETA;1052;ALAZAN
2;CONCEPCION;7;HORQUETA;1053;ANGELITO
2;CONCEPCION;7;HORQUETA;1054;ANGUA RUGUA
2;CONCEPCION;7;HORQUETA;1055;ARROYITO
2;CONCEPCION;7;HORQUETA;1056;ARROYO BLANCO
2;CONCEPCION;7;HORQUETA;1057;ARROYO CALE
2;CONCEPCION;7;HORQUETA;1058;ARROYO PRIMOR
2;CONCEPCION;7;HORQUETA;1059;ARROYO DE ORO
2;CONCEPCION;7;HORQUETA;1060;AZOTEY
2;CONCEPCION;7;HORQUETA;1061;BALAS CUE
2;CONCEPCION;7;HORQUETA;1062;BARRERITO
2;CONCEPCION;7;HORQUETA;1063;BELEN CUE
2;CONCEPCION;7;HORQUETA;1064;BONETE VILLALBA CUE
2;CONCEPCION;7;HORQUETA;1065;BONITA
2;CONCEPCION;7;HORQUETA;1066;BUENA VISTA
2;CONCEPCION;7;HORQUETA;1067;C.EXCOMBATIENTES
2;CONCEPCION;7;HORQUETA;1068;CAAGATA
2;CONCEPCION;7;HORQUETA;1069;CAPIIBARY
2;CONCEPCION;7;HORQUETA;1070;CAPUSY SARY
2;CONCEPCION;7;HORQUETA;1071;CARAGUATAY
2;CONCEPCION;7;HORQUETA;1072;CAROLINA
2;CONCEPCION;7;HORQUETA;1073;CAROVENI VIEJO
2;CONCEPCION;7;HORQUETA;1074;CAA YATA
2;CONCEPCION;7;HORQUETA;1075;CAÑADA
2;CONCEPCION;7;HORQUETA;1076;CERRITO
2;CONCEPCION;7;HORQUETA;1077;CERRO MEMBY
2;CONCEPCION;7;HORQUETA;1078;CERRO SARAMBY
2;CONCEPCION;7;HORQUETA;1079;COL.CUARTELERO
2;CONCEPCION;7;HORQUETA;1080;COL.H.MENDOZA
2;CONCEPCION;7;HORQUETA;1081;COL.J. M. FRUTOS
2;CONCEPCION;7;HORQUETA;1082;COL. JOSE BERGES
2;CONCEPCION;7;HORQUETA;1083;COMPAÑIA AGAGUIGO
2;CONCEPCION;7;HORQUETA;1084;COSTA CLAVEL
2;CONCEPCION;7;HORQUETA;1085;CUERO FRESCO
2;CONCEPCION;7;HORQUETA;1086;CURUZU
2;CONCEPCION;7;HORQUETA;1087;DOMINGO NIGO
2;CONCEPCION;7;HORQUETA;1088;ESTERO COSTA
2;CONCEPCION;7;HORQUETA;1089;FRACCION SIETE
2;CONCEPCION;7;HORQUETA;1090;FRACCION STEFANO
2;CONCEPCION;7;HORQUETA;1091;JHUGUA CARE
2;CONCEPCION;7;HORQUETA;1092;JHUGUA ÑU
2;CONCEPCION;7;HORQUETA;1093;JHUGUA KYA
2;CONCEPCION;7;HORQUETA;1094;JHYATY
2;CONCEPCION;7;HORQUETA;1095;JOSE BERGES
2;CONCEPCION;7;HORQUETA;1096;LAGUNA JHETA
2;CONCEPCION;7;HORQUETA;1097;LAGUNA PERE
2;CONCEPCION;7;HORQUETA;1098;LIMEÑO CUE
2;CONCEPCION;7;HORQUETA;1099;LOPE CUE Y OTRO
2;CONCEPCION;7;HORQUETA;1100;LUCERO CUE
2;CONCEPCION;7;HORQUETA;1101;MANZANILLA
2;CONCEPCION;7;HORQUETA;1102;MBUTU ÑU
2;CONCEPCION;7;HORQUETA;1103;MBY JHOBY
2;CONCEPCION;7;HORQUETA;1104;MOJON VUELTA
2;CONCEPCION;7;HORQUETA;1105;NARANJA TY
2;CONCEPCION;7;HORQUETA;1106;PALACIOS CUE
2;CONCEPCION;7;HORQUETA;1107;PASO CORA
2;CONCEPCION;7;HORQUETA;1108;PASO PYKY
2;CONCEPCION;7;HORQUETA;1109;PASO TITY
2;CONCEPCION;7;HORQUETA;1110;PASO TRANQUERA
2;CONCEPCION;7;HORQUETA;1111;PASO TYPY
2;CONCEPCION;7;HORQUETA;1112;PEGUAJHO TY
2;CONCEPCION;7;HORQUETA;1113;PEGUAJHO TYPY
2;CONCEPCION;7;HORQUETA;1114;PLANCHADA OCHO
2;CONCEPCION;7;HORQUETA;1115;PRIMAVERA
2;CONCEPCION;7;HORQUETA;1116;PUERTO TACUARA
2;CONCEPCION;7;HORQUETA;1117;PUNTA
2;CONCEPCION;7;HORQUETA;1118;RECALDE CUE
2;CONCEPCION;7;HORQUETA;1119;SOCIO CUE
2;CONCEPCION;7;HORQUETA;1120;T. GUAZU
2;CONCEPCION;7;HORQUETA;1121;TABACUE
2;CONCEPCION;7;HORQUETA;1122;TACUATI LOMA
2;CONCEPCION;7;HORQUETA;1123;TAPY TAGUA
2;CONCEPCION;7;HORQUETA;1124;TARUMA
2;CONCEPCION;7;HORQUETA;1125;TAVY LOMA
2;CONCEPCION;7;HORQUETA;1126;TUCURU
2;CONCEPCION;7;HORQUETA;1127;TOTORA
2;CONCEPCION;7;HORQUETA;1128;YACARE
2;CONCEPCION;7;HORQUETA;1129;YAGUARETE CUA
2;CONCEPCION;7;HORQUETA;1130;YBYCUI ÑU
2;CONCEPCION;7;HORQUETA;1131;YERBAL GUARAYABY
2;CONCEPCION;7;HORQUETA;1132;YPUCU
2;CONCEPCION;7;HORQUETA;1133;ZANGUINA CUE
2;CONCEPCION;7;HORQUETA;1134;ZONA A.
2;CONCEPCION;7;HORQUETA;6228;SALINAS
2;CONCEPCION;7;HORQUETA;6229;TAJHYI
2;CONCEPCION;7;HORQUETA;6230;TOPYTANGUA
2;CONCEPCION;7;HORQUETA;6231;YBY YAU
2;CONCEPCION;7;HORQUETA;6232;ZANJA CUE
2;CONCEPCION;8;SAN SALVADOR;1135;SAN SALVADOR
2;CONCEPCION;9;YBY YA'U;1136;YBY YA'U
2;CONCEPCION;9;YBY YA'U;1137;ANGELITO
2;CONCEPCION;9;YBY YA'U;1138;ARROYO 7
2;CONCEPCION;9;YBY YA'U;1139;BONETE
2;CONCEPCION;9;YBY YA'U;1140;RETIRO ZELEY
2;CONCEPCION;9;YBY YA'U;1141;CAAGATA
2;CONCEPCION;9;YBY YA'U;1142;CAROLINA
2;CONCEPCION;9;YBY YA'U;1143;CERRO ANGELITO
2;CONCEPCION;9;YBY YA'U;1144;COL. EPOE. NAL.
2;CONCEPCION;9;YBY YA'U;1145;ESTACION SAN ANTONIO
2;CONCEPCION;9;YBY YA'U;1146;JHYATY
2;CONCEPCION;9;YBY YA'U;1147;LAGUNA JHU
2;CONCEPCION;9;YBY YA'U;1148;MBOCAYA
2;CONCEPCION;9;YBY YA'U;1149;POCITO CUE
2;CONCEPCION;9;YBY YA'U;1150;PRIMAVERA
2;CONCEPCION;9;YBY YA'U;1151;RETIRO SANJITA
2;CONCEPCION;9;YBY YA'U;1152;RETIRO TAPYTA GUA
2;CONCEPCION;9;YBY YA'U;1153;RETIRO ZELEY
2;CONCEPCION;9;YBY YA'U;1154;RETIRO ÑANDUCUA
2;CONCEPCION;9;YBY YA'U;1155;SAN PEDRO
2;CONCEPCION;9;YBY YA'U;1156;SANZA RECADO
2;CONCEPCION;9;YBY YA'U;6233;ALAMBRE GUAJHA
2;CONCEPCION;9;YBY YA'U;6234;CAMPANARIO
2;CONCEPCION;9;YBY YA'U;6235;ESTACION SANGUINA
2;CONCEPCION;9;YBY YA'U;6236;RAYA VAI
2;CONCEPCION;9;YBY YA'U;6237;RUBIO CUE
2;CONCEPCION;267;SAN CARLOS DEL APA;;
2;CONCEPCION;270;SARGENTO JOSE FELIX LOPEZ;6423;SARGENTO JOSE FELIX LOPEZ
2;CONCEPCION;280;PASO BARRETO (MUNICIPIO);;
2;CONCEPCION;281;SAN ALFREDO (MUNICIPIO);;
2;CONCEPCION;282;AZOTE¿Y (MUNICIPIO);;
2;CONCEPCION;286;ARROYITO;6434;ARROYITO
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;151;TACURUTY
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;152;TAPE CAAGUY
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;153;TAYI CARE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;154;TORO PASO
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;155;TUPI JHU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;156;TUYU JHU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;157;VALIENTE - CUE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;158;VALLE - I
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;159;YACARE - ÑU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;160;YACARE - E
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;161;YAPEPO
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;162;YCUA - PORA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;163;YCUA CURUZU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;164;YGATYMI
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;165;YPANE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;166;YPAYERE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;167;YUQUYTY
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;168;YUQUYRY GUAZU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;169;ZANJITA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;170;ZOLABARRIENTA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;171;ÑANDUCUA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;172;ÑANDUROCAY
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;173;ÑU - PORA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1157;SAN PEDRO DE YCUAMANDYYU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1157;SAN PEDRO DE YCUAMANDYYU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1157;SAN PEDRO DE YCUAMANDYYU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1157;SAN PEDRO DE YCUAMANDYYU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1157;SAN PEDRO DE YCUAMANDYYU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1157;SAN PEDRO DE YCUAMANDYYU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1157;SAN PEDRO DE YCUAMANDYYU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1157;SAN PEDRO DE YCUAMANDYYU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1157;SAN PEDRO DE YCUAMANDYYU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1158;AGUARAY - MI
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1159;ARAZA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1160;ARROYO BLANCO
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1161;BARRANQUERITA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1162;BUENA QUEMADA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1163;CACHITO - CUE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1164;CAMPO GRANDE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1165;CARANDAYTY
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1166;CARRETILLA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1167;CAYE LOMA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1168;CAÑADA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1169;CENIZAL
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1170;CERRITO
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1171;CHACO - I
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1172;CHALO - CUE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1173;CHAURIA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1174;CIERVO BARRERO
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1175;COL. SAN BLAS
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1176;COL. SAN PABLO
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1177;COL. SUSANA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1178;CORREA RUGUA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1179;COSTA PUCU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1180;CURUPAYTY
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1181;CABAYU CARUJHA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1182;DIEGO LOMA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1183;DOME - CUE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1184;DOMINGUEZ - CUE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1185;ESTACION ITACURUBI
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1186;GIMENEZ - CUE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1187;ISLA ALTA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1188;ISLA CUBA Y OTRO
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1189;ISLA CUÑA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1190;ITACURU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1191;JEJUI
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1192;JHUGUA I
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1193;JHUGUA - GUAZU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1194;JHUGUA COSTA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1195;LA NIÑA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1196;LAGUNA VERA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1197;LOMA TACUARA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1198;MBOIY
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1199;MBOPICUA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1200;MBOREBI COSTA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1201;MERCADO LOMA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1202;MONTANIA RUGUA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1203;MONTE CAAGUY
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1204;MONTE GRANDE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1205;MONTIEL LOMA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1206;MONTIEL - CUE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1207;MORALES - CUE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1208;NARANJA TY
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1209;PAVON - CUE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1210;PETRONITA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1211;PINOZA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1212;PIRIPUCU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1213;POTRERO NOVILLO
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1214;POTRERO PORA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1215;POTRERO PUCU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1216;POTRERO PY
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1217;PUERTO CAAGUY
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1218;PUERTO JEJUI
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1219;PUERTO MI
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1220;PUERTO YBAPOBO
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1221;QUIÑONEZ - CUE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1222;ROSARIO LOMA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1223;RUGUA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1224;SAN ANTONIO
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1225;SAN DIEGO LOMA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1226;SAN MIGUEL
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;1227;SANTA ROSA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;6162;SARGENTO LOMA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;6163;TUPI PYTA
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;6164;YACARE ÑEE
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;6165;YCUA MANDIYU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;6165;YCUA MANDIYU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;6165;YCUA MANDIYU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;6165;YCUA MANDIYU
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;6166;YVAJHAI
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;6238;AGUARAY SECO
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;6239;CAAPUCU - MI
3;SAN PEDRO;10;SAN PEDRO DE YCUAMANDYYU;6240;CASTILLO - CUE
3;SAN PEDRO;11;ANTEQUERA;174;ANTEQUERA
3;SAN PEDRO;11;ANTEQUERA;174;ANTEQUERA
3;SAN PEDRO;11;ANTEQUERA;174;ANTEQUERA
3;SAN PEDRO;11;ANTEQUERA;174;ANTEQUERA
3;SAN PEDRO;11;ANTEQUERA;175;COL. ANTEQUERA
3;SAN PEDRO;11;ANTEQUERA;176;PINOZA
3;SAN PEDRO;12;GRAL. E.AQUINO;177;GRAL. E.AQUINO
3;SAN PEDRO;12;GRAL. E.AQUINO;177;GRAL. E.AQUINO
3;SAN PEDRO;12;GRAL. E.AQUINO;177;GRAL. E.AQUINO
3;SAN PEDRO;12;GRAL. E.AQUINO;177;GRAL. E.AQUINO
3;SAN PEDRO;12;GRAL. E.AQUINO;177;GRAL. E.AQUINO
3;SAN PEDRO;12;GRAL. E.AQUINO;177;GRAL. E.AQUINO
3;SAN PEDRO;12;GRAL. E.AQUINO;177;GRAL. E.AQUINO
3;SAN PEDRO;12;GRAL. E.AQUINO;177;GRAL. E.AQUINO
3;SAN PEDRO;12;GRAL. E.AQUINO;177;GRAL. E.AQUINO
3;SAN PEDRO;12;GRAL. E.AQUINO;177;GRAL. E.AQUINO
3;SAN PEDRO;12;GRAL. E.AQUINO;177;GRAL. E.AQUINO
3;SAN PEDRO;12;GRAL. E.AQUINO;178;1RO. DE MARZO
3;SAN PEDRO;12;GRAL. E.AQUINO;179;AGUILERA CUE
3;SAN PEDRO;12;GRAL. E.AQUINO;180;ARAZA
3;SAN PEDRO;12;GRAL. E.AQUINO;181;ARAZAPETY
3;SAN PEDRO;12;GRAL. E.AQUINO;182;CHAMORRO CUE
3;SAN PEDRO;12;GRAL. E.AQUINO;183;COL. GRAL. AQUINO
3;SAN PEDRO;12;GRAL. E.AQUINO;184;COL. MBATETE
3;SAN PEDRO;12;GRAL. E.AQUINO;185;COL. SAN JOSE
3;SAN PEDRO;12;GRAL. E.AQUINO;186;COL. TRANQUERA
3;SAN PEDRO;12;GRAL. E.AQUINO;187;COL. TRINAQUIA
3;SAN PEDRO;12;GRAL. E.AQUINO;188;COL. YURUHEI
3;SAN PEDRO;12;GRAL. E.AQUINO;189;JHUGUA POI
3;SAN PEDRO;12;GRAL. E.AQUINO;190;MANDIYUTY CUE
3;SAN PEDRO;12;GRAL. E.AQUINO;191;MUNICIPIO
3;SAN PEDRO;12;GRAL. E.AQUINO;192;OCIOSO
3;SAN PEDRO;12;GRAL. E.AQUINO;193;PARAY
3;SAN PEDRO;12;GRAL. E.AQUINO;194;PINDOTY
3;SAN PEDRO;12;GRAL. E.AQUINO;195;POLENTO CUE
3;SAN PEDRO;12;GRAL. E.AQUINO;196;POTRERO - CUE
3;SAN PEDRO;12;GRAL. E.AQUINO;197;REDONDO
3;SAN PEDRO;12;GRAL. E.AQUINO;198;SAN FRANCISCO
3;SAN PEDRO;12;GRAL. E.AQUINO;199;SAN PEDRO
3;SAN PEDRO;12;GRAL. E.AQUINO;200;SANTA CLARA
3;SAN PEDRO;12;GRAL. E.AQUINO;201;VALLE - MI
3;SAN PEDRO;12;GRAL. E.AQUINO;202;YCUA PINDO
3;SAN PEDRO;12;GRAL. E.AQUINO;203;YURUJHEI
3;SAN PEDRO;12;GRAL. E.AQUINO;204;ÑANDEYARA
3;SAN PEDRO;12;GRAL. E.AQUINO;205;ÑANDUEVA - I
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;206;ITACURUBI DEL ROSARIO
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;207;AGUAPEY
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;208;AGUAY - CUE
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;209;AMANECER
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;210;AZCURRA
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;211;BARRERO
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;212;BOLAS - CUA
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;213;BOQUERON
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;214;CABAYU RAY CARAJHU
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;215;CABAYU ROY
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;216;CAPILLA JHUGUA
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;217;CAPILLA LOMA
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;218;CAPILLA RUGUA
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;219;CARIY
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;220;CAROLINA
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;221;COL. A. CATIGLIONI
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;222;COL. CHORE
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;223;COL. COSTA GALVAN
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;224;COL. FRIESLAND
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;225;COL. GUERRA DEL CHACO
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;226;COL. JHUGUA
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;227;COL. LIBERACION
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;228;COL. SAN ROQUE
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;229;COL. TUYANGO
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;230;COL. VALLEMI
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;231;CORRALES
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;232;CURUZU - ÑU
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;233;FRANCO - CUE
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;234;GUARIA RUGUA
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;235;GUYRATY
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;236;ISLA CARAYA
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;237;ISLA CURUZU
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;238;ISLA GUAZU
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;239;ISLERIAS
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;240;ITA PORA
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;241;JHUGUA REY
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;242;LAGUNA MOJON
3;SAN PEDRO;13;ITACURUBI DEL ROSARIO;243;LAS DOS MARIAS
